File;Class
resizedDataset - Kopi/Scene8/00024_00201_outdoor_090_0100.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_090_0101.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_090_0300.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_090_0301.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_090_0500.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_090_0501.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_100_0000.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_100_0001.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_100_0200.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_100_0201.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_100_0400.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_100_0401.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_110_0100.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_110_0101.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_110_0300.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_110_0301.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_110_0500.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_110_0501.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_120_0000.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_120_0001.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_120_0200.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_120_0201.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_130_0100.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_130_0101.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_130_0400.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_130_0401.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_140_0200.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_140_0201.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_140_0500.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_140_0501.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_150_0300.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_150_0301.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_160_0400.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_160_0401.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_170_0200.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_170_0201.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_170_0500.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_170_0501.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_180_0300.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_180_0301.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_190_0000.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_190_0001.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_190_0200.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_190_0201.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_210_0200.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_210_0201.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_220_0300.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_220_0301.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_230_0100.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_230_0101.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_240_0000.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_240_0001.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_240_0200.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_240_0201.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_320_0000.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_320_0001.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_330_0100.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_330_0101.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_340_0000.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_340_0001.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_350_0100.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_350_0101.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_000_0300.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_000_0301.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_070_0100.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_070_0101.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_080_0300.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_080_0301.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_090_0200.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_090_0201.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_100_0000.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_100_0001.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_100_0300.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_100_0301.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_110_0200.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_110_0201.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_110_0400.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_110_0401.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_120_0000.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_120_0001.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_120_0300.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_120_0301.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_130_0200.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_130_0201.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_130_0400.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_130_0401.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_140_0000.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_140_0001.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_140_0300.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_140_0301.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_150_0200.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_150_0201.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_150_0400.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_150_0401.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_160_0100.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_160_0101.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_160_0300.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_160_0301.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_170_0000.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_170_0001.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_170_0200.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_170_0201.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_170_0400.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_170_0401.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_180_0100.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_180_0101.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_180_0300.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_180_0301.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_190_0000.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_190_0001.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_190_0200.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_190_0201.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_200_0100.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_200_0101.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_200_0400.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_200_0401.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_210_0000.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_210_0001.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_210_0300.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_210_0301.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_220_0200.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_220_0201.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_220_0400.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_220_0401.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_230_0100.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_230_0101.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_300_0300.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_300_0301.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_310_0400.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_310_0401.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_320_0300.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_320_0301.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_330_0400.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_330_0401.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_340_0300.png;2
resizedDataset - Kopi/Scene9/00024_00202_outdoor_340_0301.png;2

